TIMESLOT,dayofWeek,temp,feelslike,dew,humidity,windspeed,isHoliday,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other
2018-01-12 18:00:00,Friday,19.0,19.0,7.0,45.63,7.6,0,3411.91,1377.93,755.61,1036.32,180.53,29.11,32.41
2018-01-12 19:00:00,Friday,18.0,18.0,7.0,48.58,5.4,0,3467.25,1429.88,724.66,1077.65,170.77,31.35,32.94
2018-01-12 20:00:00,Friday,13.6,13.6,10.1,79.38,0.0,0,3307.13,1359.63,710.76,1014.38,159.36,31.58,31.42
2018-01-12 21:00:00,Friday,14.0,14.0,7.0,62.72,0.0,0,2988.04,1285.12,616.01,872.19,155.91,30.43,28.38
2018-01-12 22:00:00,Friday,13.0,13.0,7.0,66.93,0.0,0,2752.62,1163.22,571.88,814.27,149.49,27.61,26.15
2018-01-12 23:00:00,Friday,11.2,11.2,9.3,88.08,0.0,0,2404.63,997.21,491.75,739.77,129.81,23.25,22.84
2018-01-13 00:00:00,Saturday,11.0,11.0,7.0,76.36,0.0,0,1982.42,786.06,400.86,639.86,116.52,20.27,18.85
2018-01-13 01:00:00,Saturday,11.0,11.0,7.0,76.36,0.0,0,1732.74,680.49,340.23,576.39,100.3,18.87,16.46
2018-01-13 02:00:00,Saturday,9.9,9.9,8.4,90.45,0.0,0,1608.1,623.92,310.14,545.09,95.26,18.41,15.28
2018-01-13 03:00:00,Saturday,10.0,10.0,8.0,87.38,0.0,0,1539.51,597.0,289.94,525.73,93.93,18.29,14.62
2018-01-13 04:00:00,Saturday,10.0,10.0,8.0,87.38,0.0,0,1553.4,612.91,287.01,524.06,95.55,19.13,14.74
2018-01-13 05:00:00,Saturday,7.4,7.4,6.6,94.4,0.0,0,1682.24,676.2,314.95,555.66,97.37,22.08,15.98
2018-01-13 06:00:00,Saturday,8.0,8.0,6.0,87.19,0.0,0,2134.53,917.34,400.7,660.32,108.92,26.97,20.28
2018-01-13 07:00:00,Saturday,8.0,8.0,7.0,93.4,0.0,0,2756.7,1182.17,563.58,826.63,127.21,30.92,26.19
2018-01-13 08:00:00,Saturday,7.7,7.7,7.2,97.02,2.6,0,3465.19,1489.31,747.89,1017.42,143.96,33.69,32.92
2018-01-13 09:00:00,Saturday,12.0,12.0,9.0,81.88,7.6,0,3693.82,1630.79,791.63,1044.67,157.77,33.87,35.09
2018-01-13 10:00:00,Saturday,16.0,16.0,10.0,67.56,5.4,0,3926.12,1712.29,856.48,1130.94,156.54,32.57,37.3
2018-01-13 11:00:00,Saturday,19.4,19.4,9.3,52.1,9.1,0,3826.38,1637.61,849.68,1125.98,147.29,29.47,36.35
2018-01-13 12:00:00,Saturday,21.0,21.0,7.0,40.32,9.4,0,3429.89,1455.79,744.11,1004.36,165.98,27.07,32.58
2018-01-13 13:00:00,Saturday,22.0,22.0,6.0,35.4,13.0,0,3114.48,1329.76,697.93,883.6,147.71,25.31,30.17
2018-01-13 14:00:00,Saturday,23.0,23.0,5.9,32.98,17.3,0,2831.17,1204.47,622.55,819.76,132.18,25.31,26.9
2018-01-13 15:00:00,Saturday,23.0,23.0,3.0,27.01,14.8,0,2756.17,1142.3,616.7,814.09,131.6,25.31,26.17
2018-01-13 16:00:00,Saturday,22.0,22.0,4.0,30.8,16.6,0,2671.13,1109.09,599.55,787.39,129.45,20.27,25.38
2018-01-13 17:00:00,Saturday,20.2,20.2,7.2,42.97,5.9,0,2734.04,1146.52,619.57,786.03,133.55,22.39,25.98
2018-01-13 18:00:00,Saturday,18.0,18.0,4.0,39.46,5.4,0,3038.37,1293.0,695.82,843.82,149.19,27.68,28.86
2018-01-13 19:00:00,Saturday,15.0,15.0,5.0,51.21,3.6,0,3155.6,1357.45,704.86,876.58,156.76,29.97,29.98
2018-01-13 20:00:00,Saturday,12.3,12.3,7.9,74.66,1.3,0,2996.32,1303.08,646.38,831.27,156.9,30.23,28.46
2018-01-13 21:00:00,Saturday,13.0,13.0,6.0,62.48,3.6,0,2653.11,1176.13,556.83,716.53,149.11,29.34,25.17
2018-01-13 22:00:00,Saturday,13.0,13.0,6.0,62.48,0.0,0,2439.51,1039.24,532.67,682.03,135.89,26.51,23.17
2018-01-13 23:00:00,Saturday,10.9,10.9,8.3,83.59,0.0,0,2147.17,913.49,459.24,606.83,124.55,22.67,20.39
2018-01-14 00:00:00,Sunday,11.0,11.0,6.0,71.28,0.0,1,1808.53,743.89,372.96,538.2,116.49,19.81,17.18
2018-01-14 01:00:00,Sunday,10.0,10.0,6.0,76.19,0.0,1,1586.72,642.49,319.84,482.38,108.35,18.59,15.07
2018-01-14 02:00:00,Sunday,9.5,9.5,7.9,89.86,0.0,1,1460.08,585.05,288.88,456.24,97.83,18.21,13.87
2018-01-14 03:00:00,Sunday,9.0,9.0,6.0,81.49,0.0,1,1391.35,556.34,267.9,435.62,100.13,18.13,13.23
2018-01-14 04:00:00,Sunday,8.0,8.0,4.0,75.86,0.0,1,1403.28,571.54,262.94,438.19,98.81,18.46,13.34
2018-01-14 05:00:00,Sunday,7.5,7.5,6.6,93.64,2.6,1,1529.25,636.44,284.95,476.3,96.38,20.65,14.53
2018-01-14 06:00:00,Sunday,8.0,7.4,5.0,81.35,5.4,1,1907.34,809.26,369.55,577.48,108.65,24.27,18.13
2018-01-14 07:00:00,Sunday,8.0,7.4,5.0,81.35,5.4,1,2488.6,1058.66,500.15,750.76,127.1,28.29,23.64
2018-01-14 08:00:00,Sunday,7.9,7.9,6.8,92.66,1.0,1,3239.42,1371.43,692.46,974.17,138.5,32.09,30.77
2018-01-14 09:00:00,Sunday,13.0,13.0,6.0,62.48,9.4,1,3526.65,1516.19,751.65,1046.88,144.91,33.51,33.51
2018-01-14 10:00:00,Sunday,16.0,16.0,6.0,51.48,11.2,1,3931.96,1672.4,860.94,1185.4,144.17,31.71,37.34
2018-01-14 11:00:00,Sunday,19.6,19.6,8.7,49.3,9.8,1,3861.13,1587.79,862.6,1197.81,147.11,29.13,36.69
2018-01-14 12:00:00,Sunday,18.0,18.0,7.0,48.58,13.0,1,3619.44,1485.79,802.4,1139.31,131.83,25.72,34.39
2018-01-14 13:00:00,Sunday,22.0,22.0,4.0,30.8,13.0,1,3178.13,1316.85,692.35,983.91,132.13,22.95,29.94
2018-01-14 14:00:00,Sunday,23.7,23.7,5.0,29.78,15.2,1,2812.89,1137.04,618.58,892.7,118.21,19.64,26.72
2018-01-14 15:00:00,Sunday,23.0,23.0,2.0,25.16,16.6,1,2687.58,1053.75,573.47,890.88,125.7,18.26,25.52
2018-01-14 16:00:00,Sunday,23.0,23.0,4.0,28.98,14.8,1,2608.35,1019.24,549.15,877.73,118.58,18.87,24.78
2018-01-14 17:00:00,Sunday,21.0,21.0,9.3,47.16,8.5,1,2684.2,1049.38,576.42,885.82,125.51,21.57,25.5
2018-01-14 18:00:00,Sunday,18.0,18.0,7.0,48.58,5.4,1,2961.08,1177.51,664.32,918.85,145.56,26.72,28.12
2018-01-14 19:00:00,Sunday,17.0,17.0,6.0,48.31,5.4,1,3054.86,1226.03,691.66,924.19,154.51,29.44,29.03
2018-01-14 20:00:00,Sunday,13.5,13.5,9.4,76.11,0.0,1,2985.0,1212.01,653.89,912.92,147.68,30.13,28.37
2018-01-14 21:00:00,Sunday,14.0,14.0,6.0,58.55,0.0,1,2702.28,1077.93,556.59,868.94,145.13,28.01,25.68
2018-01-14 22:00:00,Sunday,12.0,12.0,6.0,66.72,0.0,1,2558.79,1019.13,495.92,857.42,134.89,27.12,24.31
2018-01-14 23:00:00,Sunday,10.3,10.3,8.2,86.68,0.0,1,2314.8,912.48,398.9,835.92,122.87,22.64,21.99
2018-01-15 00:00:00,Monday,11.0,11.0,8.0,81.75,0.0,0,1887.4,702.44,260.76,777.14,109.47,19.66,17.93
2018-01-15 01:00:00,Monday,10.0,10.0,7.0,81.62,0.0,0,1644.69,591.52,171.56,746.65,100.9,18.44,15.62
2018-01-15 02:00:00,Monday,9.4,9.4,8.0,90.95,2.6,0,1562.34,559.75,132.48,738.86,98.33,18.08,14.84
2018-01-15 03:00:00,Monday,7.0,7.0,7.0,100.0,0.0,0,1524.47,545.99,113.92,736.06,95.94,18.08,14.48
2018-01-15 04:00:00,Monday,7.0,7.0,7.0,100.0,0.0,0,1517.01,545.07,110.09,732.92,95.37,19.15,14.41
2018-01-15 05:00:00,Monday,7.6,7.6,7.4,98.64,2.6,0,1646.72,606.98,154.46,741.7,104.73,23.15,15.7
2018-01-15 06:00:00,Monday,7.0,7.0,7.0,100.0,0.0,0,2191.16,869.09,358.22,791.82,119.59,31.63,20.81
2018-01-15 07:00:00,Monday,8.0,6.4,6.0,87.19,9.4,0,2906.11,1194.49,644.3,859.58,144.42,35.7,27.62
2018-01-15 08:00:00,Monday,8.7,8.0,7.2,90.12,6.0,0,3190.56,1278.38,797.07,880.57,168.09,36.14,30.31
2018-01-15 09:00:00,Monday,11.0,11.0,7.0,76.36,9.4,0,3743.46,1553.09,928.04,1001.75,189.2,35.81,35.57
2018-01-15 10:00:00,Monday,14.0,14.0,8.0,67.14,13.0,0,3969.75,1639.11,1013.37,1036.77,209.05,33.74,37.71
2018-01-15 11:00:00,Monday,17.5,17.5,8.4,54.98,12.1,0,3858.32,1531.14,891.64,1159.57,208.03,31.27,36.67
2018-01-15 12:00:00,Monday,19.0,19.0,9.0,52.28,18.4,0,3560.67,1429.45,794.19,1076.5,197.47,29.24,33.82
2018-01-15 13:00:00,Monday,21.0,21.0,8.0,43.16,20.5,0,3377.66,1337.95,677.97,1099.85,202.39,27.4,32.1
2018-01-15 14:00:00,Monday,22.9,22.9,8.6,40.15,22.4,0,3007.29,1172.11,603.66,992.39,185.0,25.57,28.56
2018-01-15 15:00:00,Monday,22.0,22.0,6.0,35.4,18.4,0,2985.44,1142.71,610.29,994.64,185.53,23.91,28.36
2018-01-15 16:00:00,Monday,22.0,22.0,6.0,35.4,14.8,0,2889.16,1118.89,603.48,945.82,170.4,23.12,27.45
2018-01-15 17:00:00,Monday,20.0,20.0,10.4,53.84,10.1,0,2923.21,1207.92,524.7,934.04,203.77,25.01,27.77
2018-01-15 18:00:00,Monday,18.0,18.0,8.0,52.01,11.2,0,3192.23,1301.05,643.72,1015.06,172.53,29.54,30.33
2018-01-15 19:00:00,Monday,16.0,16.0,8.0,59.04,11.2,0,3235.68,1338.57,657.57,1012.18,164.18,32.45,30.73
2018-01-15 20:00:00,Monday,15.3,15.3,9.8,69.82,7.3,0,3178.68,1343.55,638.85,973.6,160.49,31.99,30.2
2018-01-15 21:00:00,Monday,14.0,14.0,7.0,62.72,9.4,0,2883.15,1253.89,578.45,836.94,155.51,31.02,27.34
2018-01-15 22:00:00,Monday,12.0,12.0,7.0,71.47,9.4,0,2646.54,1129.07,530.67,793.61,140.93,27.12,25.14
2018-01-15 23:00:00,Monday,12.7,12.7,9.2,79.11,8.6,0,2239.73,918.84,452.8,695.77,128.5,22.54,21.28
2018-01-16 00:00:00,Tuesday,10.0,8.4,7.0,81.62,11.2,0,1855.27,731.39,360.01,608.58,118.07,19.58,17.64
2018-01-16 01:00:00,Tuesday,11.1,11.1,5.6,68.87,11.9,0,1638.47,628.82,306.71,554.68,114.13,18.62,15.51
2018-01-16 02:00:00,Tuesday,11.0,11.0,8.0,81.92,11.4,0,1530.78,581.06,276.87,528.53,111.46,18.31,14.55
2018-01-16 03:00:00,Tuesday,9.0,7.0,5.0,76.03,13.0,0,1482.87,563.61,263.5,512.77,110.71,18.18,14.1
2018-01-16 04:00:00,Tuesday,9.0,7.2,5.0,76.03,11.2,0,1505.92,582.85,261.14,514.02,114.2,19.41,14.3
2018-01-16 05:00:00,Tuesday,10.1,10.1,6.6,78.7,9.4,0,1708.61,688.19,298.31,565.66,117.76,22.41,16.28
2018-01-16 06:00:00,Tuesday,8.0,6.0,5.0,81.35,11.2,0,2459.72,1052.24,465.26,755.78,130.97,32.09,23.38
2018-01-16 07:00:00,Tuesday,9.0,7.2,6.0,81.49,11.2,0,3394.84,1491.64,688.39,995.5,149.45,37.61,32.25
2018-01-16 08:00:00,Tuesday,10.6,10.6,5.5,71.0,11.8,0,3756.82,1633.99,787.82,1088.53,172.98,37.82,35.68
2018-01-16 09:00:00,Tuesday,12.0,12.0,4.0,58.05,13.0,0,3738.57,1637.37,776.39,1070.12,182.22,36.95,35.52
2018-01-16 10:00:00,Tuesday,15.0,15.0,5.0,51.21,14.8,0,3838.55,1605.95,792.7,1181.03,187.63,34.76,36.48
2018-01-16 11:00:00,Tuesday,19.7,19.7,6.8,43.15,14.2,0,3729.3,1542.66,761.14,1175.83,182.09,32.14,35.44
2018-01-16 12:00:00,Tuesday,21.0,21.0,7.0,40.32,14.8,0,3484.43,1390.9,701.37,1145.05,184.51,29.49,33.11
2018-01-16 13:00:00,Tuesday,22.0,22.0,6.0,35.4,14.8,0,3184.11,1290.19,654.41,1007.22,185.83,16.22,30.24
2018-01-16 14:00:00,Tuesday,24.2,24.2,6.7,32.55,8.5,0,2950.15,1220.99,572.65,920.98,192.83,14.67,28.03
2018-01-16 15:00:00,Tuesday,24.0,24.0,4.0,27.29,9.4,0,2953.41,1167.96,585.29,982.69,170.57,18.85,28.05
2018-01-16 16:00:00,Tuesday,24.0,24.0,4.0,27.29,9.4,0,2880.51,1145.16,576.44,944.4,168.39,18.74,27.38
2018-01-16 17:00:00,Tuesday,23.1,23.1,8.1,38.33,4.9,0,2948.04,1186.09,596.12,953.07,161.32,23.43,28.01
2018-01-16 18:00:00,Tuesday,20.0,20.0,4.0,34.83,0.0,0,3255.59,1338.22,673.09,1010.31,174.04,29.01,30.92
2018-01-16 19:00:00,Tuesday,21.1,21.1,10.2,49.74,5.0,0,3356.9,1387.6,685.05,1057.16,164.07,31.12,31.9
2018-01-16 20:00:00,Tuesday,12.9,12.9,9.3,78.87,0.0,0,3191.66,1365.0,622.0,983.18,159.84,31.32,30.32
2018-01-16 21:00:00,Tuesday,14.0,14.0,5.0,54.62,0.0,0,2903.65,1257.29,587.7,854.93,145.89,30.25,27.59
2018-01-16 22:00:00,Tuesday,13.0,13.0,5.0,58.3,0.0,0,2699.81,1165.76,547.45,796.09,138.04,26.82,25.65
2018-01-16 23:00:00,Tuesday,10.6,10.6,7.7,82.52,0.0,0,2284.49,949.23,460.14,713.24,118.51,21.67,21.7
2018-01-17 00:00:00,Wednesday,11.0,11.0,5.0,66.5,0.0,0,1905.25,746.42,385.75,628.63,107.36,19.0,18.09
2018-01-17 01:00:00,Wednesday,11.0,11.0,6.0,71.28,5.4,0,1693.75,657.46,329.24,571.22,101.48,18.26,16.09
2018-01-17 02:00:00,Wednesday,9.9,9.0,6.7,80.39,7.6,0,1603.82,621.57,304.04,546.68,98.47,17.83,15.23
2018-01-17 03:00:00,Wednesday,10.0,9.1,7.0,81.62,7.6,0,1558.76,611.32,288.43,528.94,97.46,17.8,14.81
2018-01-17 04:00:00,Wednesday,10.0,9.1,7.0,81.62,7.6,0,1583.64,625.53,289.67,537.03,97.85,18.52,15.04
2018-01-17 05:00:00,Wednesday,7.6,7.6,7.2,96.83,2.2,0,1798.54,735.62,332.09,585.6,106.0,22.16,17.07
2018-01-17 06:00:00,Wednesday,10.0,8.7,8.0,87.38,9.4,0,2533.46,1082.2,498.68,775.58,120.8,32.14,24.06
2018-01-17 07:00:00,Wednesday,11.0,11.0,9.0,87.48,9.4,0,3433.33,1486.96,723.81,1013.23,140.9,35.81,32.62
2018-01-17 08:00:00,Wednesday,9.4,8.1,9.2,98.3,9.4,0,3783.83,1633.44,790.5,1117.68,169.2,37.05,35.96
2018-01-17 09:00:00,Wednesday,11.0,11.0,9.0,87.48,13.0,0,3795.45,1624.05,803.2,1108.55,187.28,36.32,36.05
2018-01-17 10:00:00,Wednesday,15.0,15.0,11.0,77.0,13.0,0,4001.68,1647.98,831.94,1236.85,212.28,34.61,38.02
2018-01-17 11:00:00,Wednesday,16.3,16.3,10.8,69.7,8.8,0,3902.75,1584.43,822.54,1214.43,212.7,31.58,37.07
2018-01-17 12:00:00,Wednesday,20.0,20.0,8.0,45.91,14.8,0,3690.15,1499.25,772.12,1156.75,197.53,29.44,35.06
2018-01-17 13:00:00,Wednesday,22.0,22.0,7.0,37.92,13.0,0,3291.94,1312.72,694.19,1032.99,193.83,26.94,31.27
2018-01-17 14:00:00,Wednesday,22.1,22.1,9.9,45.89,12.7,0,3074.78,1200.24,645.1,995.02,180.1,25.11,29.21
2018-01-17 15:00:00,Wednesday,22.0,22.0,4.0,30.8,13.0,0,3060.21,1185.88,648.34,992.5,181.29,23.12,29.08
2018-01-17 16:00:00,Wednesday,22.0,22.0,5.0,33.03,13.0,0,2971.8,1153.8,642.71,949.81,175.07,22.18,28.23
2018-01-17 17:00:00,Wednesday,19.6,19.6,11.5,59.48,3.6,0,3009.37,1167.77,660.34,959.56,169.67,23.46,28.57
2018-01-17 18:00:00,Wednesday,17.0,17.0,8.0,55.4,11.2,0,3291.81,1313.88,726.3,1019.45,172.74,28.17,31.27
2018-01-17 19:00:00,Wednesday,15.0,15.0,9.0,67.35,11.2,0,3412.33,1390.14,736.17,1049.57,172.56,31.48,32.41
2018-01-17 20:00:00,Wednesday,13.3,13.3,10.8,84.79,2.2,0,3278.52,1368.06,688.9,997.76,161.17,31.48,31.15
2018-01-17 21:00:00,Wednesday,14.0,14.0,10.0,76.84,9.4,0,2953.49,1264.58,618.47,862.5,149.76,30.13,28.05
2018-01-17 22:00:00,Wednesday,14.0,14.0,11.0,82.13,9.4,0,2692.87,1132.53,572.27,795.79,139.79,26.92,25.57
2018-01-17 23:00:00,Wednesday,12.1,12.1,11.1,93.87,2.0,0,2281.14,938.09,477.12,703.35,118.59,22.31,21.68
2018-01-18 00:00:00,Thursday,13.0,13.0,12.0,93.65,5.4,0,1890.92,750.17,386.02,611.59,105.91,19.25,17.98
2018-01-18 01:00:00,Thursday,12.0,12.0,11.0,93.6,5.4,0,1669.81,647.39,329.99,558.52,99.84,18.21,15.86
2018-01-18 02:00:00,Thursday,11.0,11.0,10.1,94.29,1.5,0,1570.68,604.86,299.41,536.3,97.23,17.96,14.92
2018-01-18 03:00:00,Thursday,12.0,12.0,11.0,93.6,0.0,0,1511.45,588.02,284.19,512.02,94.93,17.93,14.36
2018-01-18 04:00:00,Thursday,11.0,11.0,10.0,93.55,3.6,0,1536.7,602.38,281.01,523.98,96.1,18.64,14.59
2018-01-18 05:00:00,Thursday,9.1,9.1,8.7,97.19,0.0,0,1718.92,711.53,311.84,557.79,99.37,22.06,16.33
2018-01-18 06:00:00,Thursday,10.0,10.0,9.0,93.5,0.0,0,2431.95,1039.48,474.19,745.68,117.98,31.55,23.07
2018-01-18 07:00:00,Thursday,9.0,9.0,9.0,100.0,0.0,0,3311.25,1451.75,679.28,967.18,145.49,36.04,31.51
2018-01-18 08:00:00,Thursday,9.4,9.4,9.2,98.24,0.0,0,3695.75,1592.37,758.8,1101.71,171.02,36.75,35.1
2018-01-18 09:00:00,Thursday,15.0,15.0,12.0,82.26,0.0,0,3736.56,1591.44,761.45,1113.68,198.84,35.65,35.5
2018-01-18 10:00:00,Thursday,19.0,19.0,12.0,63.85,7.6,0,3927.05,1643.56,783.99,1232.96,196.38,32.85,37.31
2018-01-18 11:00:00,Thursday,22.1,22.1,13.1,56.63,2.2,0,3762.46,1506.1,792.29,1203.24,195.44,29.64,35.75
2018-01-18 12:00:00,Thursday,24.0,24.0,8.0,35.97,13.0,0,3535.37,1416.8,746.39,1123.89,188.9,25.75,33.64
2018-01-18 13:00:00,Thursday,25.0,25.0,9.0,36.26,9.4,0,3200.2,1266.29,688.71,1009.38,181.68,23.84,30.3
2018-01-18 14:00:00,Thursday,26.6,26.6,12.4,41.39,8.6,0,3039.71,1173.69,657.78,985.71,171.93,21.72,28.88
2018-01-18 15:00:00,Thursday,26.0,26.0,10.0,36.54,11.2,0,3001.74,1145.54,644.71,995.93,166.56,20.48,28.52
2018-01-18 16:00:00,Thursday,25.0,25.0,10.0,38.78,9.4,0,2970.8,1149.6,636.42,970.85,165.17,20.53,28.23
2018-01-18 17:00:00,Thursday,23.4,23.4,13.5,53.64,2.7,0,3021.22,1147.09,660.98,999.01,163.83,21.9,28.41
2018-01-18 18:00:00,Thursday,21.0,21.0,11.0,52.8,7.6,0,3297.64,1340.14,711.47,1017.81,170.47,26.44,31.31
2018-01-18 19:00:00,Thursday,19.0,19.0,11.0,59.76,5.4,0,3420.7,1405.38,745.91,1036.45,170.55,29.62,32.79
2018-01-18 20:00:00,Thursday,16.0,16.0,13.4,84.33,0.0,0,3267.51,1381.98,694.96,975.1,154.43,30.0,31.04
2018-01-18 21:00:00,Thursday,15.0,15.0,12.0,82.26,0.0,0,2915.77,1259.76,628.56,831.28,139.64,28.83,27.7
2018-01-18 22:00:00,Thursday,14.0,14.0,11.0,82.13,0.0,0,2650.67,1114.85,577.3,774.29,133.63,25.42,25.18
2018-01-18 23:00:00,Thursday,13.0,13.0,11.7,91.72,0.0,0,2264.12,933.32,480.23,688.35,119.63,21.09,21.5
2018-01-19 00:00:00,Friday,13.0,13.0,11.0,87.66,0.0,0,2083.62,861.65,448.06,629.18,106.63,18.36,19.74
2018-01-19 01:00:00,Friday,12.0,12.0,10.0,87.57,0.0,0,2004.46,826.71,441.99,598.45,101.35,16.91,19.05
2018-01-19 02:00:00,Friday,11.6,11.6,10.6,93.54,0.0,0,1984.2,817.58,434.43,599.76,96.43,17.14,18.86
2018-01-19 03:00:00,Friday,11.0,11.0,11.0,100.0,0.0,0,1961.04,813.57,427.78,588.81,95.18,17.06,18.64
2018-01-19 04:00:00,Friday,10.0,10.0,10.0,100.0,0.0,0,1955.62,818.59,423.45,580.61,96.46,17.93,18.58
2018-01-19 05:00:00,Friday,9.7,9.7,9.6,99.33,0.0,0,2036.46,861.45,419.08,616.59,98.15,21.85,19.34
2018-01-19 06:00:00,Friday,9.0,9.0,9.0,100.0,0.0,0,2320.38,998.23,429.04,725.5,114.22,31.35,22.04
2018-01-19 07:00:00,Friday,6.0,4.4,6.0,100.0,7.6,0,2712.83,1191.89,440.55,879.15,140.07,35.4,25.77
2018-01-19 08:00:00,Friday,9.3,9.3,9.2,99.24,0.0,0,2805.64,1209.27,440.42,934.5,159.52,35.32,26.61
2018-01-19 09:00:00,Friday,12.0,12.0,11.0,93.6,7.6,0,2816.51,1210.08,427.28,936.19,180.68,35.53,26.75
2018-01-19 10:00:00,Friday,15.0,15.0,12.0,82.26,7.6,0,3651.63,1557.19,614.55,1216.85,195.75,32.6,34.69
2018-01-19 11:00:00,Friday,18.7,18.7,13.2,70.57,11.1,0,3958.43,1673.44,707.04,1324.76,185.84,29.75,37.6
2018-01-19 12:00:00,Friday,19.0,19.0,12.0,63.85,11.2,0,3746.75,1514.02,762.01,1222.27,185.31,27.56,35.58
2018-01-19 13:00:00,Friday,22.0,22.0,12.0,53.06,11.2,0,3150.91,1205.68,722.56,985.95,181.17,25.62,29.93
2018-01-19 14:00:00,Friday,23.8,23.8,11.9,47.28,12.7,0,3079.33,1182.98,670.2,1003.4,171.21,22.28,29.26
2018-01-19 15:00:00,Friday,23.0,23.0,9.0,40.88,16.6,0,3076.64,1162.98,669.8,1024.16,169.38,21.09,29.23
2018-01-19 16:00:00,Friday,23.0,23.0,10.0,43.73,14.8,0,3019.91,1185.13,640.9,978.5,166.02,20.68,28.68
2018-01-19 17:00:00,Friday,21.6,21.6,13.0,58.26,6.8,0,3006.78,1153.86,663.23,971.17,161.62,22.39,34.51
2018-01-19 18:00:00,Friday,19.0,19.0,10.0,55.91,5.4,0,3331.25,1315.74,738.96,1046.27,172.17,26.46,31.65
2018-01-19 19:00:00,Friday,17.0,17.0,12.0,72.4,5.4,0,3383.99,1350.23,756.14,1059.16,157.03,29.26,32.17
2018-01-19 20:00:00,Friday,15.2,15.2,12.9,86.18,2.2,0,3231.31,1344.02,696.22,974.35,156.58,29.44,30.7
2018-01-19 21:00:00,Friday,14.0,14.0,13.0,93.7,7.6,0,2858.95,1197.56,624.44,836.24,145.33,28.22,27.16
2018-01-19 22:00:00,Friday,14.0,14.0,13.0,93.7,5.4,0,2652.58,1099.79,574.48,791.08,136.79,25.24,25.2
2018-01-19 23:00:00,Friday,13.9,13.9,13.3,96.31,6.0,0,2292.02,916.9,498.0,703.78,130.41,21.16,21.77
2018-01-20 00:00:00,Saturday,13.0,13.0,11.0,87.66,9.4,0,1892.08,714.15,401.33,621.35,118.77,18.52,17.96
2018-01-20 01:00:00,Saturday,12.0,12.0,10.0,87.57,5.4,0,1669.86,613.53,356.1,559.85,107.09,17.37,15.92
2018-01-20 02:00:00,Saturday,12.3,12.3,11.2,93.18,6.0,0,1579.33,576.82,323.81,535.38,111.16,17.17,14.99
2018-01-20 03:00:00,Saturday,10.0,9.1,9.0,93.5,7.6,0,1512.9,546.2,307.92,521.25,105.94,17.22,14.37
2018-01-20 04:00:00,Saturday,9.0,7.6,8.0,93.45,9.4,0,1529.2,568.59,306.24,516.38,105.67,17.85,14.47
2018-01-20 05:00:00,Saturday,9.7,9.1,8.8,94.34,6.0,0,1690.79,652.93,340.86,552.99,107.16,20.78,16.07
2018-01-20 06:00:00,Saturday,8.0,6.8,7.0,93.4,7.6,0,2284.84,933.26,475.44,706.7,120.56,27.17,21.71
2018-01-20 07:00:00,Saturday,8.0,6.8,7.0,93.4,7.6,0,3016.46,1261.06,659.53,902.61,133.16,31.45,28.65
2018-01-20 08:00:00,Saturday,9.2,8.5,8.3,94.66,6.0,0,3516.53,1489.55,783.56,1031.55,145.22,33.23,33.42
2018-01-20 09:00:00,Saturday,10.0,8.4,8.0,87.38,11.2,0,3589.66,1571.36,793.33,1013.57,143.7,33.59,34.11
2018-01-20 10:00:00,Saturday,13.0,13.0,9.0,76.68,11.2,0,3770.52,1622.35,839.2,1092.2,149.39,31.55,35.83
2018-01-20 11:00:00,Saturday,18.3,18.3,9.1,55.23,11.0,0,3680.88,1584.64,836.17,1040.27,156.18,28.65,34.97
2018-01-20 12:00:00,Saturday,19.0,19.0,9.0,52.28,11.2,0,3441.67,1459.21,786.77,988.49,148.07,26.44,32.69
2018-01-20 13:00:00,Saturday,20.0,20.0,6.0,40.03,20.5,0,3102.13,1288.51,729.27,893.96,137.11,23.81,29.47
2018-01-20 14:00:00,Saturday,22.3,22.3,9.0,42.84,13.9,0,2850.33,1154.4,663.14,864.47,119.93,21.32,27.07
2018-01-20 15:00:00,Saturday,21.0,21.0,5.0,35.12,20.5,0,2801.1,1121.83,663.16,849.51,121.2,18.8,26.6
2018-01-20 16:00:00,Saturday,21.0,21.0,5.0,35.12,18.4,0,2750.7,1101.96,652.17,826.76,125.29,18.39,26.13
2018-01-20 17:00:00,Saturday,20.4,20.4,10.3,52.31,8.3,0,2778.97,1119.16,660.18,834.15,119.0,20.09,26.39
2018-01-20 18:00:00,Saturday,16.0,16.0,6.0,51.48,7.6,0,3088.24,1262.21,745.56,889.5,136.44,25.19,29.34
2018-01-20 19:00:00,Saturday,14.0,14.0,8.0,67.14,5.4,0,3204.98,1301.98,756.37,937.66,149.74,28.78,30.45
2018-01-20 20:00:00,Saturday,12.9,12.9,9.5,80.05,0.0,0,3056.01,1289.05,684.46,878.43,146.18,28.85,29.04
2018-01-20 21:00:00,Saturday,12.0,12.0,8.0,76.52,0.0,0,2749.67,1170.42,608.65,776.94,139.54,27.99,26.13
2018-01-20 22:00:00,Saturday,11.0,11.0,8.0,81.75,0.0,0,2565.67,1089.07,553.51,742.9,130.51,25.31,24.37
2018-01-20 23:00:00,Saturday,10.4,10.4,9.3,92.78,0.0,0,2191.42,885.79,485.28,651.23,126.86,21.44,20.82
2018-01-21 00:00:00,Sunday,11.1,11.1,6.8,74.81,8.3,0,1848.97,733.61,397.52,569.04,112.4,18.82,17.58
